1,4,5,85,4,2,20,45,-24,90,1,1,7,6,5,43,45,44.2,44,2,2,2.0,2,2,0,0,3
2,3,5,81,9,2,20,44,-23,86,0,0,7,7,5,42,44,43.2,43,2,2,2.0,2,2,0,1,1
3,5,5,71,9,2,20,44,-23,76,0,0,7,7,5,42,44,43.2,43,2,2,2.0,2,2,0,3,1
4,7,5,69,17,2,20,44,-23,74,1,1,7,6,5,40,44,41.6,41,2,2,2.0,2,2,0,3,3
5,5,5,63,21,2,20,42,-21,68,0,0,7,7,5,39,42,40.8,41,2,2,2.0,2,2,0,5,1
6,7,5,55,23,2,20,42,-21,60,1,1,7,6,5,39,42,40.4,40,2,2,2.0,2,2,0,5,3
7,4,5,51,31,2,20,39,-17,56,0,0,7,7,5,37,40,38.8,39,2,2,2.0,2,2,0,5,1
8,6,5,41,31,2,20,39,-17,46,0,0,7,7,5,37,40,38.8,39,2,2,2.0,2,2,0,9,1
9,8,5,37,38,2,20,39,-17,42,1,1,7,6,5,36,39,37.4,37,2,2,2.0,2,2,0,9,3
10,5,5,31,44,2,20,36,-13,36,0,0,7,7,5,35,37,36.2,36,2,2,2.0,2,2,0,9,1
11,7,5,23,47,2,20,36,-13,28,0,0,7,7,5,34,37,35.6,36,2,2,2.0,2,2,0,9,1
12,9,5,17,51,2,20,36,-13,22,0,0,7,7,5,33,36,34.8,35,2,2,2.0,2,2,0,13,1
13,11,5,11,56,2,20,36,-13,16,0,0,7,7,5,33,36,33.8,33,2,2,2.0,2,2,0,13,1
14,13,5,3,58,2,20,36,-13,8,0,0,7,7,5,32,36,33.4,33,2,2,2.0,2,2,0,13,1
15,15,5,53,4,2,20,36,-13,58,0,0,7,7,5,29,36,32.6,33,2,2,2.0,2,2,0,15,1
16,17,5,47,8,2,19,36,-13,52,3,3,7,6,5,28,36,31.8,33,2,3,2.2,2,2,0,15,3
17,13,5,41,18,2,19,32,-6,46,1,1,6,5,5,27,33,29.8,29,2,3,2.2,2,1,1,22,3
18,12,5,33,19,2,19,31,-5,38,0,0,6,6,5,27,33,29.6,29,2,3,2.2,2,1,1,22,1
19,14,5,25,22,2,19,31,-5,30,0,0,6,6,5,26,33,29.0,28,2,3,2.2,2,1,1,22,1
20,16,5,17,26,2,19,31,-5,22,0,0,6,6,5,23,33,28.2,28,2,3,2.2,2,1,1,22,1
21,18,5,9,26,2,18,31,-5,14,0,0,6,6,5,23,33,28.2,28,2,3,2.4,2,1,1,22,1
22,20,5,3,33,2,18,31,-5,8,1,1,6,6,5,22,31,26.8,27,2,3,2.4,2,1,1,22,3
23,14,5,44,0,2,18,25,10,49,0,0,6,6,5,21,28,24.4,25,2,3,2.4,2,1,1,22,1
24,16,5,40,8,2,17,25,10,45,0,0,6,6,5,19,27,22.8,22,2,3,2.6,3,1,1,22,1
25,18,5,36,17,2,17,25,10,41,0,0,6,6,5,17,25,21.0,22,2,3,2.6,3,1,1,37,1
26,20,5,28,17,2,16,25,10,33,1,1,6,5,5,17,25,21.0,22,2,4,2.8,3,1,1,37,3
27,14,5,26,27,2,15,19,73,31,0,0,6,6,5,15,22,19.0,19,2,4,3.0,3,1,1,37,2
28,14,5,24,34,3,14,19,60,29,1,1,7,6,5,15,19,17.6,18,2,4,3.2,3,1,1,37,3
29,11,5,20,39,3,13,16,90,25,0,0,7,7,5,15,19,16.6,16,3,4,3.4,3,0,2,47,2
30,11,5,14,42,4,12,16,73,19,2,2,10,8,5,14,19,16.0,16,3,4,3.6,4,1,2,47,3
31,9,5,10,44,4,10,14,75,15,0,0,10,10,5,14,19,15.6,15,4,4,4.0,4,0,3,51,1
32,11,5,4,47,4,9,14,75,9,0,0,10,10,5,12,19,15.0,14,4,5,4.2,4,1,3,51,1
33,13,5,53,4,4,9,14,75,58,2,2,10,9,5,10,15,13.0,14,4,5,4.2,4,1,3,51,3
34,10,5,49,9,4,8,11,79,54,0,0,10,10,5,10,15,12.0,12,4,5,4.4,4,1,3,58,1
35,12,5,39,9,4,8,11,79,44,0,0,10,10,5,10,15,12.0,12,4,5,4.4,4,1,3,58,1
36,14,5,31,12,4,8,11,79,36,0,0,10,10,5,9,15,11.4,11,4,5,4.4,4,1,3,58,1
37,16,5,21,12,4,8,11,79,26,0,0,10,10,5,9,15,11.4,11,4,5,4.4,4,1,3,58,1
38,18,5,11,12,4,8,11,79,16,0,0,10,10,5,9,15,11.4,11,4,5,4.4,4,1,3,58,1
39,20,5,5,21,4,8,11,79,10,1,1,10,10,5,5,15,9.6,9,4,5,4.4,4,1,3,58,3
40,14,5,32,0,4,8,5,94,37,0,0,10,10,5,5,9,7.2,8,4,5,4.4,4,0,4,68,1
41,16,5,22,0,4,8,5,94,27,0,0,10,10,5,5,9,7.2,8,4,5,4.4,4,0,4,68,1
42,18,5,12,0,4,8,5,94,17,1,1,10,9,5,5,9,7.2,8,4,5,4.4,4,0,4,68,3
43,14,5,4,4,4,8,1,135,9,0,0,0,0,5,1,9,6.4,8,4,5,4.4,4,0,4,68,1
1,4,5,85,5,2,20,45,-27,90,4,4,8,4,5,43,45,44.0,44,2,2,2.0,2,2,0,0,3
2,2,5,81,10,2,20,43,-25,86,0,0,8,8,5,41,45,43.0,43,2,2,2.0,2,2,0,2,1
3,4,5,75,13,2,20,43,-25,80,1,1,8,7,5,41,43,42.4,43,2,2,2.0,2,2,0,4,3
4,2,5,69,17,2,20,41,-23,74,0,0,8,8,5,41,43,41.6,41,2,2,2.0,2,2,0,4,1
5,4,5,63,21,2,20,41,-23,68,0,0,8,8,5,40,41,40.8,41,2,2,2.0,2,2,0,4,1
6,6,5,55,24,2,20,41,-23,60,3,3,8,5,5,38,41,40.2,41,2,2,2.0,2,2,0,4,3
7,4,5,49,28,2,20,39,-21,54,0,0,8,8,5,38,41,39.4,39,2,2,2.0,2,1,1,8,1
8,6,5,41,30,2,20,39,-21,46,0,0,8,8,5,38,41,39.0,39,2,2,2.0,2,1,1,8,1
9,8,5,33,32,2,20,39,-21,38,0,0,8,8,5,38,39,38.6,39,2,2,2.0,2,1,1,8,1
10,10,5,27,37,2,20,39,-21,32,2,2,8,6,5,35,39,37.6,38,2,2,2.0,2,1,1,8,3
11,7,5,21,43,2,20,36,-17,26,1,1,8,7,5,35,39,36.4,36,2,2,2.0,2,1,1,8,3
12,4,5,15,52,2,20,33,-13,20,0,0,8,8,5,33,37,34.6,35,2,2,2.0,2,1,1,12,1
13,6,5,5,52,2,20,33,-13,10,0,0,8,8,5,33,37,34.6,35,2,2,2.0,2,1,1,12,1
14,8,5,52,0,2,20,33,-13,57,0,0,8,8,5,30,37,34.0,35,2,2,2.0,2,1,1,12,1
15,10,5,44,6,2,20,33,-13,49,0,0,8,8,5,30,35,32.8,33,2,2,2.0,2,1,1,12,1
16,12,5,36,12,2,20,33,-13,41,2,2,8,6,5,29,35,31.6,31,2,2,2.0,2,1,1,12,3
17,9,5,30,19,2,20,30,-9,35,0,0,8,8,5,29,31,30.2,30,2,2,2.0,2,1,1,27,1
18,11,5,20,19,2,20,30,-9,25,0,0,8,8,5,29,31,30.2,30,2,2,2.0,2,1,1,27,1
19,13,5,14,28,2,20,30,-9,19,0,0,8,8,5,25,31,28.4,29,2,2,2.0,2,1,1,27,1
20,15,5,6,32,2,20,30,-9,11,1,1,8,7,5,25,31,27.6,27,2,2,2.0,2,1,1,27,3
21,10,5,2,41,2,19,25,23,7,0,0,8,8,5,25,27,25.8,25,2,3,2.2,2,0,2,34,1
22,12,5,39,4,2,18,25,23,44,1,1,8,7,5,23,27,25.0,25,2,3,2.4,2,1,2,34,3
23,9,5,33,8,2,18,22,59,38,0,0,8,8,5,22,26,24.2,25,2,3,2.4,2,1,2,36,2
24,9,5,27,10,3,17,22,38,32,0,0,10,10,5,22,25,23.8,24,2,3,2.6,3,1,2,36,1
25,11,5,21,18,3,17,22,38,26,0,0,10,10,5,19,25,22.2,22,2,3,2.6,3,1,2,36,1
26,13,5,13,18,3,16,22,38,18,2,2,10,8,5,19,25,22.2,22,2,4,2.8,3,1,2,36,3
27,11,5,9,29,3,16,20,40,14,0,0,10,10,5,17,22,20.0,20,2,4,2.8,3,1,2,36,1
28,13,5,28,0,3,16,20,40,33,0,0,10,10,5,17,22,20.0,20,2,4,2.8,3,1,2,51,1
29,15,5,20,3,3,16,20,40,25,0,0,10,10,5,17,22,19.4,19,2,4,2.8,3,1,2,51,1
30,17,5,16,12,3,15,20,40,21,1,1,10,9,5,14,20,17.6,18,2,4,3.0,3,1,2,51,3
31,14,5,14,23,3,14,17,86,19,0,0,10,10,5,11,18,15.4,17,2,5,3.2,3,1,2,51,2
32,14,5,10,26,4,12,17,64,15,1,1,11,10,5,11,17,14.8,15,2,5,3.6,4,1,2,66,3
33,13,5,4,29,4,12,16,109,9,0,0,11,11,5,11,16,14.2,15,2,5,3.6,4,1,2,66,2
34,13,5,31,0,5,11,16,100,36,3,3,14,11,5,11,16,13.4,14,2,5,3.8,4,1,2,66,3
35,12,5,25,1,5,10,15,101,30,2,2,14,12,5,11,15,13.2,14,2,6,4.0,4,1,2,66,3
36,10,5,17,3,5,10,13,103,22,0,0,14,14,5,11,15,12.8,13,2,6,4.0,4,1,2,66,1
37,12,5,9,8,5,10,13,103,14,1,1,14,13,5,9,15,11.8,11,2,6,4.0,4,1,2,66,3
38,9,5,5,14,5,9,10,125,10,0,0,14,14,5,8,15,10.6,10,3,6,4.2,4,1,2,66,2
39,9,5,5,26,6,7,10,112,10,1,1,15,14,5,5,11,8.2,8,3,7,4.6,4,1,2,66,3
40,8,5,1,31,6,7,9,139,6,0,0,15,15,5,5,11,7.2,6,3,7,4.6,4,1,2,81,1
41,10,5,26,4,6,7,9,139,31,0,0,15,15,5,3,11,6.4,5,3,7,4.6,4,1,2,81,1
42,12,5,20,9,6,7,9,139,25,0,0,15,15,5,0,11,5.4,5,3,7,4.6,4,1,2,81,1
1,4,5,85,1,2,20,45,-34,90,0,0,12,12,5,44,45,44.8,45,2,2,2.0,2,2,0,0,1
2,6,5,81,5,2,20,45,-34,86,4,4,12,8,5,43,45,44.0,44,2,2,2.0,2,2,0,1,3
3,4,5,77,11,2,20,43,-32,82,0,0,11,11,5,41,44,42.8,43,2,2,2.0,2,2,0,1,1
4,6,5,71,15,2,20,43,-32,76,3,3,11,8,5,41,43,42.0,42,2,2,2.0,2,2,0,1,3
5,4,5,65,19,2,20,41,-30,70,1,1,9,8,5,40,42,41.2,41,2,2,2.0,2,2,0,3,3
6,3,5,61,24,2,20,40,-29,66,0,0,9,9,5,40,41,40.2,40,2,2,2.0,2,2,0,3,1
7,5,5,55,28,2,20,40,-29,60,2,2,9,7,5,38,40,39.4,40,2,2,2.0,2,2,0,5,3
8,3,5,51,35,2,20,38,-27,56,0,0,9,9,5,37,39,38.0,38,2,2,2.0,2,2,0,5,1
9,5,5,43,37,2,20,38,-27,48,0,0,9,9,5,36,39,37.6,38,2,2,2.0,2,1,1,7,1
10,7,5,35,39,2,20,38,-27,40,0,0,9,9,5,36,38,37.2,37,2,2,2.0,2,1,1,7,1
11,9,5,25,39,2,20,38,-27,30,1,1,9,8,5,36,38,37.2,37,2,2,2.0,2,1,1,7,3
12,6,5,19,45,2,20,35,-23,24,0,0,9,9,5,34,38,36.0,36,2,2,2.0,2,1,1,7,1
13,8,5,9,45,2,20,35,-23,14,1,1,9,8,5,34,38,36.0,36,2,2,2.0,2,1,1,7,3
14,6,5,3,51,2,20,33,-21,8,0,0,9,9,5,33,37,34.8,34,2,2,2.0,2,1,1,7,1
15,8,5,48,3,2,19,33,-21,53,0,0,9,9,5,33,37,34.2,34,2,3,2.2,2,0,2,14,1
16,10,5,42,9,2,19,33,-21,47,0,0,9,9,5,32,34,33.0,33,2,3,2.2,2,1,2,14,1
17,12,5,38,16,2,18,33,-21,43,1,1,9,8,5,29,33,31.6,33,2,3,2.4,2,1,2,16,3
18,8,5,34,25,2,18,29,12,39,0,0,9,9,5,29,32,29.8,29,2,3,2.4,2,1,2,20,1
19,10,5,28,29,2,18,29,12,33,0,0,9,9,5,27,30,29.0,29,2,3,2.4,2,1,2,20,1
20,12,5,20,31,2,18,29,12,25,0,0,9,9,5,27,30,28.6,29,2,3,2.4,2,0,3,22,1
21,14,5,12,31,2,17,29,12,17,0,0,9,9,5,27,30,28.6,29,2,4,2.6,2,0,3,22,1
22,16,5,6,39,2,17,29,12,11,0,0,9,9,5,24,30,27.0,27,2,4,2.6,2,1,3,22,1
23,18,5,35,0,2,17,29,12,40,2,2,9,9,5,24,30,27.0,27,2,4,2.6,2,0,4,24,3
24,12,5,31,10,2,16,23,27,36,0,0,9,9,5,23,27,25.0,25,2,5,2.8,2,0,4,24,1
25,14,5,25,16,2,15,23,27,30,0,0,9,9,5,21,26,23.8,24,2,5,3.0,2,1,4,24,1
26,16,5,15,16,2,15,23,27,20,1,1,9,8,5,21,26,23.8,24,2,5,3.0,2,1,4,24,3
27,12,5,9,23,2,15,19,34,14,0,0,9,9,5,19,25,22.4,23,2,5,3.0,2,1,4,24,1
28,14,5,1,27,2,15,19,34,6,0,0,9,9,5,17,25,21.6,23,2,5,3.0,2,1,4,24,1
29,16,5,22,6,2,14,19,34,27,0,0,9,9,5,17,24,20.4,19,2,5,3.2,3,1,4,24,1
30,18,5,16,13,2,14,19,34,21,0,0,9,9,5,15,23,19.0,19,2,5,3.2,3,1,4,39,1
31,20,5,10,15,2,13,19,34,15,1,1,9,8,5,13,23,18.6,19,2,5,3.4,3,1,4,39,3
32,14,5,6,26,2,13,13,91,11,0,0,9,9,5,13,20,16.4,17,2,5,3.4,3,1,4,39,2
33,14,5,4,28,3,10,13,71,9,0,0,10,10,5,11,20,16.0,17,3,5,4.0,4,1,4,39,1
34,16,5,29,0,3,10,13,71,34,0,0,10,10,5,11,19,15.4,16,3,5,4.0,4,1,4,39,1
35,18,5,25,5,3,9,13,71,30,1,1,10,9,5,11,19,14.4,14,3,5,4.2,4,1,4,39,3
36,13,5,23,19,3,8,8,121,28,0,0,10,10,5,8,15,11.6,11,3,6,4.4,4,1,4,39,2
37,13,5,21,22,4,5,8,132,26,0,0,10,10,5,8,13,11.0,11,4,6,5.0,5,0,5,54,2
38,13,5,17,26,5,4,8,115,22,0,0,11,11,5,8,12,10.2,11,4,6,5.2,5,1,5,54,1
39,15,5,11,32,5,3,8,115,16,0,0,11,11,5,5,12,9.0,8,4,6,5.4,6,1,5,55,1
40,17,5,3,33,5,3,8,115,8,0,0,11,11,5,5,12,8.8,8,4,6,5.4,6,1,5,55,1
41,19,5,31,0,5,3,8,115,36,3,3,14,11,5,5,12,8.2,8,4,6,5.4,6,1,5,55,3
42,17,5,25,5,5,3,6,117,30,1,1,14,13,5,4,12,7.2,6,4,6,5.4,6,1,5,55,3
43,14,5,21,16,5,3,3,121,26,0,0,14,14,5,1,9,5.0,4,4,6,5.4,6,1,5,55,1
1,4,5,83,2,2,20,45,-20,88,5,5,7,2,5,44,45,44.6,45,2,2,2.0,2,2,0,0,3
2,2,5,79,7,2,20,43,-18,84,3,3,7,4,5,43,44,43.6,44,2,2,2.0,2,2,0,1,3
3,0,5,75,13,2,20,41,-16,80,0,0,7,7,5,41,44,42.4,42,2,2,2.0,2,2,0,1,1
4,2,5,69,17,2,20,41,-16,74,0,0,7,7,5,41,42,41.6,42,2,2,2.0,2,2,0,3,1
5,4,5,65,22,2,20,41,-16,70,0,0,7,7,5,40,42,40.6,40,2,2,2.0,2,2,0,3,1
6,6,5,57,24,2,20,41,-16,62,1,1,7,6,5,40,41,40.2,40,2,2,2.0,2,1,1,5,3
7,4,5,55,33,2,20,39,-14,60,0,0,7,7,5,37,40,38.4,38,2,2,2.0,2,1,1,5,1
8,6,5,47,35,2,20,39,-14,52,0,0,7,7,5,37,39,38.0,38,2,2,2.0,2,1,1,9,1
9,8,5,39,37,2,20,39,-14,44,2,2,7,5,5,36,39,37.6,38,2,2,2.0,2,1,1,9,3
10,6,5,31,39,2,20,37,-12,36,0,0,7,7,5,36,38,37.2,37,2,2,2.0,2,1,1,9,1
11,8,5,23,42,2,20,37,-12,28,1,1,7,6,5,35,38,36.6,37,2,2,2.0,2,1,1,9,3
12,5,5,15,45,2,20,34,10,20,0,0,7,7,5,34,38,36.0,36,2,2,2.0,2,1,1,9,1
13,7,5,7,47,2,20,34,10,12,0,0,7,7,5,33,38,35.6,36,2,2,2.0,2,1,1,9,1
14,9,5,50,0,2,20,34,10,55,0,0,7,7,5,33,37,34.8,34,2,2,2.0,2,1,1,9,1
15,11,5,46,7,2,19,34,10,51,0,0,7,7,5,33,34,33.4,33,2,3,2.2,2,1,1,9,1
16,13,5,40,9,2,18,34,10,45,4,4,7,5,5,32,34,33.0,33,2,3,2.4,2,0,2,16,3
17,9,5,38,21,2,18,30,17,43,0,0,7,7,5,29,33,30.6,30,2,3,2.4,2,1,2,16,1
18,11,5,32,27,2,18,30,17,37,0,0,7,7,5,29,30,29.4,29,2,3,2.4,2,1,2,17,1
19,13,5,24,29,2,18,30,17,29,0,0,7,7,5,27,30,29.0,29,2,3,2.4,2,1,2,19,1
20,15,5,16,31,2,18,30,17,21,0,0,7,7,5,27,30,28.6,29,2,3,2.4,2,1,2,19,1
21,17,5,8,31,2,17,30,17,13,2,2,7,7,5,27,30,28.6,29,2,4,2.6,2,1,2,19,3
22,11,5,2,39,2,17,24,32,7,0,0,7,7,5,24,30,27.0,27,2,4,2.6,2,1,2,19,1
23,13,5,35,10,2,17,24,32,40,0,0,7,7,5,23,27,25.0,25,2,4,2.6,2,1,2,19,1
24,15,5,29,10,2,15,24,32,34,0,0,7,7,5,23,27,25.0,25,2,5,3.0,2,0,3,26,1
25,17,5,21,16,2,15,24,32,26,0,0,7,7,5,21,26,23.8,24,2,5,3.0,2,1,3,26,1
26,19,5,15,23,2,15,24,32,20,0,0,7,7,5,19,25,22.4,23,2,5,3.0,2,1,3,26,1
27,21,5,5,23,2,15,24,32,10,0,0,7,7,5,19,25,22.4,23,2,5,3.0,2,1,3,30,1
28,23,5,24,0,2,15,24,32,29,0,0,7,7,5,17,25,21.6,23,2,5,3.0,2,1,3,30,1
29,25,5,18,6,2,14,24,32,23,2,2,7,6,5,17,24,20.4,19,2,5,3.2,3,1,3,30,3
30,20,5,12,13,2,14,19,64,17,0,0,7,7,5,15,23,19.0,19,2,5,3.2,3,1,3,30,2
31,20,5,10,24,3,13,19,58,15,1,1,8,7,5,13,20,16.8,19,2,5,3.4,3,1,3,30,3
32,18,5,6,26,3,11,17,72,11,0,0,8,8,5,13,20,16.4,17,3,5,3.8,3,0,4,34,2
33,18,5,2,30,4,10,17,63,7,3,3,12,9,5,11,19,15.6,17,3,5,4.0,4,1,4,34,3
34,17,5,27,3,4,10,16,64,32,2,2,12,10,5,11,19,14.8,15,3,5,4.0,4,1,4,36,3
35,15,5,25,10,4,8,14,66,30,1,1,12,11,5,8,19,13.4,14,3,6,4.4,4,0,5,40,3
36,12,5,23,22,4,7,11,88,28,0,0,12,12,5,8,13,11.0,11,4,6,4.6,4,1,5,40,2
37,12,5,19,22,5,4,11,77,24,1,1,13,12,5,8,13,11.0,11,4,6,5.2,5,1,5,44,3
38,9,5,13,26,5,4,8,103,18,0,0,13,13,5,8,12,10.2,11,4,6,5.2,5,1,5,44,2
39,9,5,7,32,6,3,8,83,12,2,2,15,13,5,5,12,9.0,8,4,6,5.4,6,1,5,44,3
40,8,5,1,36,6,3,7,84,6,0,0,15,15,5,5,12,8.2,8,4,6,5.4,6,1,5,44,1
41,10,5,29,2,6,3,7,84,34,1,1,15,14,5,5,12,7.8,7,4,6,5.4,6,1,5,48,3
42,7,5,23,8,6,3,4,128,28,0,0,15,15,5,3,12,6.6,5,4,6,5.4,6,1,5,48,1
43,9,5,19,21,6,3,4,128,24,0,0,15,15,5,1,8,4.0,4,4,6,5.4,6,1,5,48,1
1,4,5,83,0,2,20,45,-19,88,6,6,8,2,5,45,45,45.0,45,2,2,2.0,2,2,0,0,3
2,2,5,83,8,2,20,43,-17,88,0,0,8,8,5,43,44,43.4,43,2,2,2.0,2,2,0,0,1
3,4,5,79,12,2,20,43,-17,84,5,5,8,3,5,41,43,42.6,43,2,2,2.0,2,2,0,2,3
4,2,5,73,16,2,20,41,-15,78,0,0,8,8,5,41,43,41.8,41,2,2,2.0,2,2,0,4,1
5,4,5,67,20,2,20,41,-15,72,3,3,8,5,5,39,43,41.0,41,2,2,2.0,2,2,0,4,3
6,3,5,63,25,2,20,40,-14,68,0,0,8,8,5,39,41,40.0,40,2,2,2.0,2,2,0,6,1
7,5,5,55,27,2,20,40,-14,60,3,3,8,5,5,39,41,39.6,39,2,2,2.0,2,2,0,6,3
8,3,5,49,31,2,20,38,-12,54,1,1,8,7,5,37,41,38.8,39,2,2,2.0,2,2,0,6,3
9,1,5,47,39,2,20,36,-10,52,0,0,8,8,5,35,39,37.2,37,2,2,2.0,2,2,0,8,1
10,3,5,39,41,2,20,36,-10,44,0,0,8,8,5,35,39,36.8,37,2,2,2.0,2,2,0,10,1
11,5,5,31,45,2,20,36,-10,36,0,0,8,8,5,35,37,36.0,36,2,2,2.0,2,2,0,10,1
12,7,5,23,47,2,20,36,-10,28,0,0,8,8,5,35,37,35.6,35,2,2,2.0,2,2,0,10,1
13,9,5,13,47,2,20,36,-10,18,0,0,8,8,5,35,37,35.6,35,2,2,2.0,2,2,0,10,1
14,11,5,3,47,2,20,36,-10,8,0,0,8,8,5,35,37,35.6,35,2,2,2.0,2,2,0,10,1
15,13,5,40,0,2,20,36,-10,45,1,1,8,7,5,35,37,35.6,35,2,2,2.0,2,2,0,10,3
16,10,5,32,3,2,20,33,12,37,0,0,8,8,5,33,37,35.0,35,2,2,2.0,2,2,0,10,1
17,12,5,24,9,2,20,33,12,29,0,0,8,8,5,29,37,33.8,35,2,2,2.0,2,2,0,10,1
18,14,5,18,19,2,20,33,12,23,0,0,8,8,5,29,35,31.8,31,2,2,2.0,2,2,0,10,1
19,16,5,12,23,2,19,33,12,17,1,1,8,7,5,29,33,31.0,31,2,3,2.2,2,2,0,10,3
20,12,5,8,32,2,19,29,19,13,0,0,8,8,5,26,31,29.2,29,2,3,2.2,2,1,1,17,1
21,14,5,2,37,2,19,29,19,7,0,0,8,8,5,26,31,28.2,28,2,3,2.2,2,1,1,17,1
22,16,5,33,0,2,17,29,19,38,0,0,8,8,5,26,31,28.2,28,2,3,2.6,3,1,1,17,1
23,18,5,31,10,2,16,29,19,36,0,0,8,8,5,25,29,26.2,26,2,4,2.8,3,1,1,17,1
24,20,5,23,12,2,16,29,19,28,0,0,8,8,5,24,29,25.8,25,2,4,2.8,3,1,1,32,1
25,22,5,15,14,2,16,29,19,20,0,0,8,8,5,22,29,25.4,25,2,4,2.8,3,1,1,32,1
26,24,5,9,22,2,16,29,19,14,1,1,8,7,5,19,29,23.8,25,2,4,2.8,3,1,1,32,3
27,19,5,3,30,2,16,24,49,8,0,0,8,8,5,19,26,22.2,22,2,4,2.8,3,1,1,47,2
28,19,5,3,40,3,13,24,32,8,3,3,11,8,5,13,24,20.2,22,2,4,3.4,4,1,1,47,3
29,16,5,44,0,3,12,21,36,49,2,2,11,9,5,13,22,19.2,21,2,5,3.6,4,1,1,62,3
30,13,5,42,13,3,12,18,40,47,1,1,11,10,5,7,21,16.6,18,2,5,3.6,4,1,1,62,3
31,10,5,36,18,3,12,15,78,41,0,0,11,11,5,7,19,15.6,18,2,5,3.6,4,0,2,77,2
32,10,5,30,21,4,11,15,57,35,1,1,13,12,5,7,19,15.0,15,2,5,3.8,4,0,2,77,3
33,8,5,22,23,4,11,13,59,27,0,0,13,13,5,7,19,14.6,15,2,5,3.8,4,0,2,77,1
34,10,5,12,23,4,11,13,59,17,1,1,13,12,5,7,19,14.6,15,2,5,3.8,4,0,2,77,3
35,8,5,8,31,4,11,11,103,13,0,0,13,13,5,7,19,13.0,12,2,5,3.8,4,0,2,77,2
36,8,5,4,35,5,9,11,90,9,2,2,16,14,5,7,16,12.2,12,2,5,4.2,5,0,2,77,3
37,7,5,39,0,5,8,10,91,44,1,1,16,15,5,7,16,11.4,10,2,5,4.4,5,0,2,77,3
38,6,5,33,3,5,8,9,92,38,0,0,16,16,5,7,16,10.8,9,2,5,4.4,5,0,2,77,1
39,8,5,25,9,5,8,9,92,30,0,0,16,16,5,7,13,9.6,9,2,5,4.4,5,0,2,77,1
40,10,5,17,13,5,8,9,92,22,0,0,16,16,5,5,13,8.8,9,2,5,4.4,5,0,2,77,1
41,12,5,9,19,5,8,9,92,14,0,0,16,16,5,5,10,7.6,7,2,5,4.4,5,0,2,77,1
42,14,5,18,0,5,8,9,92,23,1,1,16,15,5,5,10,7.6,7,2,5,4.4,5,0,2,77,3
43,9,5,12,9,5,8,4,128,17,0,0,16,16,5,3,10,5.8,5,2,5,4.4,5,0,2,77,1
44,11,5,4,12,5,8,4,128,9,0,0,16,16,5,2,10,5.2,4,2,5,4.4,5,0,2,77,1
1,4,5,85,0,2,20,45,-18,90,5,5,7,2,5,45,45,45.0,45,2,2,2.0,2,0,0,0,3
2,3,5,83,5,2,20,44,-17,88,4,4,7,3,5,43,45,44.0,44,2,2,2.0,2,2,0,0,3
3,1,5,79,10,2,20,42,-15,84,0,0,7,7,5,42,44,43.0,43,2,2,2.0,2,2,0,2,1
4,3,5,69,10,2,20,42,-15,74,0,0,7,7,5,42,44,43.0,43,2,2,2.0,2,2,0,2,1
5,5,5,67,18,2,20,42,-15,72,3,3,7,4,5,41,42,41.4,41,2,2,2.0,2,2,0,2,3
6,3,5,61,22,2,20,40,-13,66,0,0,7,7,5,39,42,40.6,41,2,2,2.0,2,2,0,4,1
7,5,5,55,26,2,20,40,-13,60,2,2,7,5,5,39,42,39.8,39,2,2,2.0,2,2,0,4,3
8,3,5,53,34,2,20,38,-11,58,0,0,7,7,5,37,40,38.2,38,2,2,2.0,2,2,0,6,1
9,5,5,43,34,2,20,38,-11,48,0,0,7,7,5,37,40,38.2,38,2,2,2.0,2,2,0,6,1
